"cust_no","obs_dt","tag"
"3000583017","20200331",0
"3000623445","20200331",0
"3000641237","20200331",0
"3000636777","20200331",0
"3000419350","20200331",0
"3000643949","20200331",0
"3000636778","20200331",0
"3000419064","20200331",0
"3000610401","20200331",0
"3000646761","20200331",0
"3000336159","20200331",0
"3000576423","20200331",0
"3000191816","20200331",0
"3000422442","20200331",0
"3000663057","20200331",0
"3000622237","20200331",0
"3000620866","20200331",0
"3000424867","20200331",0
"3000656805","20200331",0
"3000422444","20200331",0
"3000631488","20200331",0
"3000189597","20200331",0
"3000626263","20200331",0
"3000620869","20200331",0
"3000418145","20200331",0
"3000423945","20200331",0
"3000556212","20200331",0
"3000551684","20200331",0
"3000433641","20200331",0
"3000408449","20200331",0
"3000555766","20200331",0
"3000638671","20200331",0
"3000053983","20200331",0
"3000422734","20200331",0
"3000605890","20200331",1
"3000504141","20200331",0
"3000613221","20200331",0
"3000426185","20200331",0
"3000666161","20200331",0
"3000467637","20200331",0
"3000617303","20200331",0
"3000560170","20200331",0
"3000654042","20200331",0
"3000570212","20200331",0
"3000634592","20200331",0
"3000390635","20200331",0
"3000661214","20200331",0
"3000669320","20200331",0
"3000594166","20200331",0
"3000558296","20200331",0
"3000663926","20200331",0
"3000622474","20200331",1
"3000470384","20200331",0
"3000661215","20200331",0
"3000632170","20200331",0
"3000649872","20200331",0
"3000523436","20200331",0
"3000429921","20200331",0
"3000622763","20200331",0
"3000418381","20200331",0
"3000592799","20200331",0
"3000636255","20200331",0
"3000428710","20200331",0
"3000659570","20200331",0
"3000484165","20200331",0
"3000636256","20200331",0
"3000427978","20200331",1
"3000467587","20200331",0
"3000497786","20200331",0
"3000344308","20200331",0
"3000422686","20200331",0
"3000629374","20200331",0
"3000422399","20200331",1
"3000552084","20200331",0
"3000576669","20200331",0
"3000619966","20200331",1
"3000622768","20200331",0
"3000578327","20200331",0
"3000625580","20200331",1
"3000609218","20200331",0
"3000552086","20200331",0
"3000603479","20200331",1
"3000571665","20200331",0
"3000405057","20200331",1
"3000582918","20200331",0
"3000626795","20200331",0
"3000423711","20200331",0
"3000584232","20200331",0
"3000601057","20200331",0
"3000626031","20200331",1
"3000434620","20200331",1
"3000623161","20200331",0
"3000655785","20200331",0
"3000634129","20200331",0
"3000616337","20200331",0
"3000660533","20200331",0
"3000614200","20200331",1
"3000417755","20200331",0
"3000616280","20200331",0
"3000596644","20200331",0
"3000467406","20200331",0
"3000668067","20200331",0
"3000654576","20200331",0
"3000441450","20200331",0
"3000598303","20200331",0
"3000352875","20200331",0
"3000428667","20200331",0
"3000453917","20200331",0
"3000667145","20200331",0
"3000596647","20200331",0
"3000616629","20200331",0
"3000569318","20200331",0
"3000625114","20200331",1
"3000554329","20200331",1
"3000500885","20200331",0
"3000630570","20200331",0
"3000426820","20200331",0
"3000645906","20200331",0
"3000423377","20200331",0
"3000657682","20200331",1
"3000630286","20200331",0
"3000405874","20200331",1
"3000555774","20200331",0
"3000120464","20200331",1
"3000434574","20200331",0
"3000652735","20200331",0
"3000616577","20200331",0
"3000641827","20200331",0
"3000416783","20200331",0
"3000640271","20200331",0
"3000564605","20200331",0
"3000425039","20200331",1
"3000564260","20200331",0
"3000471659","20200331",0
"3000662146","20200331",0
"3000042033","20200331",0
"3000427981","20200331",1
"3000594807","20200331",0
"3000524368","20200331",0
"3000558649","20200331",0
"3000555301","20200331",0
"3000652682","20200331",0
"3000599757","20200331",0
"3000612021","20200331",0
"3000608774","20200331",0
"3000647228","20200331",0
"3000432157","20200331",0
"3000633738","20200331",1
"3000454261","20200331",0
"3000662093","20200331",0
"3000611578","20200331",0
"3000470683","20200331",0
"3000612024","20200331",0
"3000583558","20200331",0
"3000576388","20200331",0
"3000470397","20200331",0
"3000609511","20200331",0
"3000420903","20200331",0
"3000426777","20200331",0
"3000582923","20200331",0
"3000532221","20200331",0
"3000641302","20200331",0
"3000336224","20200331",0
"3000634132","20200331",1
"3000420274","20200331",0
"3000651479","20200331",0
"3000665544","20200331",0
"3000558122","20200331",0
"3000418684","20200331",1
"3000616341","20200331",0
"3000627250","20200331",0
"3000469546","20200331",0
"3000628462","20200331",0
"3000597860","20200331",0
"3000627309","20200331",0
"3000420908","20200331",0
"3000425858","20200331",0
"3000557966","20200331",0
"3000634710","20200331",0
"3000625595","20200331",0
"3000631554","20200331",0
"3000641251","20200331",0
"3000630343","20200331",0
"3000624671","20200331",0
"3000348292","20200331",0
"3000468338","20200331",0
"3000432399","20200331",0
"3000617558","20200331",0
"3000634081","20200331",0
"3000413970","20200331",0
"3000578860","20200331",0
"3000419136","20200331",0
"3000655797","20200331",0
"3000531306","20200331",0
"3000626331","20200331",0
"3000578862","20200331",0
"3000612267","20200331",0
"3000660545","20200331",0
"3000503761","20200331",0
"3000430840","20200331",0
"3000610897","20200331",0
"3000577364","20200331",0
"3000627545","20200331",1
"3000623176","20200331",0
"3000623750","20200331",0
"3000431766","20200331",0
"3000452429","20200331",0
"3000432500","20200331",0
"3000419715","20200331",0
"3000654877","20200331",0
"3000592289","20200331",0
"3000423098","20200331",0
"3000615083","20200331",1
"3000453871","20200331",0
"3000615084","20200331",0
"3000419717","20200331",0
"3000642758","20200331",1
"3000470452","20200331",0
"3000425332","20200331",0
"3000635588","20200331",0
"3000634951","20200331",0
"3000622257","20200331",0
"3000568062","20200331",0
"3000470168","20200331",0
"3000432160","20200331",0
"3000615661","20200331",0
"3000625416","20200331",0
"3000435031","20200331",0
"3000634953","20200331",0
"3000600098","20200331",1
"3000469312","20200331",0
"3000471669","20200331",1
"3000659353","20200331",0
"3000642993","20200331",0
"3000626917","20200331",0
"3000579607","20200331",0
"3000577891","20200331",0
"3000575812","20200331",0
"3000627786","20200331",1
"3000515415","20200331",0
"3000423202","20200331",0
"3000651480","20200331",0
"3000614455","20200331",0
"3000621626","20200331",1
"3000501926","20200331",0
"3000583279","20200331",0
"3000420621","20200331",0
"3000458065","20200331",0
"3000662447","20200331",0
"3000610088","20200331",0
"3000429940","20200331",0
"3000409150","20200331",0
"3000666760","20200331",0
"3000646603","20200331",0
"3000553944","20200331",0
"3000636562","20200331",0
"3000552446","20200331",0
"3000370444","20200331",0
"3000630115","20200331",0
"3000435902","20200331",0
"3000469266","20200331",0
"3000414955","20200331",0
"3000660604","20200331",0
"3000434061","20200331",0
"3000570815","20200331",0
"3000616063","20200331",0
"3000598792","20200331",0
"3000563645","20200331",0
"3000650909","20200331",0
"3000630406","20200331",0
"3000668712","20200331",0
"3000485211","20200331",0
"3000606369","20200331",0
"3000470988","20200331",0
"3000622025","20200331",1
"3000652224","20200331",0
"3000634146","20200331",0
"3000659885","20200331",0
"3000566518","20200331",0
"3000411324","20200331",0
"3000607104","20200331",0
"3000556765","20200331",0
"3000552970","20200331",0
"3000661476","20200331",0
"3000596718","20200331",0
"3000616068","20200331",0
"3000404442","20200331",0
"3000572421","20200331",1
"3000631853","20200331",0
"3000418221","20200331",0
"3000431485","20200331",0
"3000648214","20200331",0
"3000426604","20200331",0
"3000558081","20200331",0
"3000622604","20200331",1
"3000596377","20200331",0
"3000604181","20200331",1
"3000645347","20200331",0
"3000570001","20200331",0
"3000662214","20200331",0
"3000645635","20200331",0
"3000642765","20200331",1
"3000595167","20200331",0
"3000604816","20200331",0
"3000452439","20200331",0
"3000619519","20200331",0
"3000656832","20200331",0
"3000440607","20200331",0
"3000421603","20200331",0
"3000647009","20200331",1
"3000559586","20200331",0
"3000660847","20200331",0
"3000572372","20200331",0
"3000662507","20200331",0
"3000485454","20200331",1
"3000225607","20200331",0
"3000562677","20200331",0
"3000553715","20200331",0
"3000591378","20200331",0
"3000600681","20200331",0
"3000663662","20200331",0
"3000641846","20200331",0
"3000610435","20200331",0
"3000653200","20200331",0
"3000619753","20200331",0
"3000621344","20200331",0
"3000631040","20200331",1
"3000417307","20200331",0
"3000629163","20200331",0
"3000663950","20200331",0
"3000645585","20200331",0
"3000636622","20200331",0
"3000663952","20200331",0
"3000664877","20200331",0
"3000542752","20200331",0
"3000650621","20200331",0
"3000568709","20200331",0
"3000644088","20200331",0
"3000623005","20200331",1
"3000665037","20200331",0
"3000631331","20200331",0
"3000584020","20200331",0
"3000248928","20200331",0
"3000594195","20200331",1
"3000424138","20200331",0
"3000424080","20200331",0
"3000658156","20200331",0
"3000625374","20200331",0
"3000572955","20200331",0
"3000425294","20200331",0
"3000562207","20200331",0
"3000629744","20200331",0
"3000657232","20200331",0
"3000424428","20200331",0
"3000553666","20200331",0
"3000461454","20200331",0
"3000423504","20200331",0
"3000627322","20200331",0
"3000589319","20200331",0
"3000431542","20200331",0
"3000643743","20200331",0
"3000417833","20200331",0
"3000585812","20200331",0
"3000420348","20200331",0
"3000560495","20200331",0
"3000640875","20200331",0
"3000661824","20200331",0
"3000551532","20200331",0
"3000416335","20200331",0
"3000554403","20200331",0
"3000411043","20200331",1
"3000617286","20200331",0
"3000575488","20200331",0
"3000642191","20200331",0
"3000565026","20200331",0
"3000660615","20200331",0
"3000417837","20200331",0
"3000431835","20200331",0
"3000564102","20200331",0
"3000658681","20200331",0
"3000663141","20200331",0
"3000638810","20200331",0
"3000420927","20200331",0
"3000627329","20200331",0
"3000423166","20200331",0
"3000642826","20200331",0
"3000628829","20200331",0
"3000634443","20200331",0
"3000623536","20200331",0
"3000561522","20200331",0
"3000637028","20200331",0
"3000551827","20200331",0
"3000468933","20200331",1
"3000615730","20200331",0
"3000554354","20200331",0
"3000632310","20200331",0
"3000354273","20200331",0
"3000661011","20200331",0
"3000623195","20200331",0
"3000623482","20200331",0
"3000641619","20200331",0
"3000638472","20200331",0
"3000647302","20200331",0
"3000468649","20200331",0
"3000440327","20200331",0
"3000585001","20200331",0
"3000661778","20200331",0
"3000531616","20200331",0
"3000423748","20200331",0
"3000632313","20200331",0
"3000422536","20200331",1
"3000630655","20200331",0
"3000568136","20200331",0
"3000643988","20200331",0
"3000562396","20200331",0
"3000339069","20200331",0
"3000607065","20200331",0
"3000572093","20200331",0
"3000660857","20200331",0
"3000667177","20200331",0
"3000431310","20200331",0
"3000655057","20200331",0
"3000550853","20200331",0
"3000568426","20200331",0
"3000422482","20200331",0
"3000663383","20200331",0
"3000563898","20200331",0
"3000610443","20200331",0
"3000388790","20200331",0
"3000423982","20200331",0
"3000565844","20200331",0
"3000551779","20200331",0
"3000669412","20200331",0
"3000295081","20200331",0
"3000430102","20200331",0
"3000553381","20200331",1
"3000635133","20200331",0
"3000669415","20200331",0
"3000419686","20200331",0
"3000610736","20200331",0
"3000469048","20200331",0
"3000470766","20200331",0
"3000660041","20200331",1
"3000429670","20200331",0
"3000513777","20200331",0
"3000627042","20200331",0
"3000623019","20200331",0
"3000569878","20200331",0
"3000595996","20200331",0
"3000627332","20200331",0
"3000620381","20200331",0
"3000412608","20200331",0
"3000653164","20200331",0
"3000654089","20200331",0
"3000634160","20200331",0
"3000562450","20200331",0
"3000634218","20200331",0
"3000464911","20200331",1
"3000206569","20200331",0
"3000550331","20200331",0
"3000468074","20200331",0
"3000617294","20200331",0
"3000543160","20200331",0
"3000607886","20200331",0
"3000433214","20200331",0
"3000423460","20200331",0
"3000402857","20200331",0
"3000668444","20200331",0
"3000554071","20200331",0
"3000615505","20200331",0
"1000024521","20200331",0
"3000562742","20200331",0
"3000428757","20200331",1
"3000637035","20200331",0
"3000573363","20200331",0
"3000554360","20200331",0
"3000414501","20200331",0
"3000631929","20200331",0
"3000424677","20200331",0
"4001445680","20200331",0
"3000577735","20200331",0
"3000645650","20200331",0
"3000601960","20200331",0
"3000650589","20200331",0
"3000552991","20200331",0
"3000623490","20200331",0
"3000618322","20200331",0
"3000631873","20200331",0
"3000414504","20200331",0
"3000561248","20200331",0
"3000615166","20200331",0
"3000662232","20200331",0
"3000646577","20200331",0
"3000571997","20200331",0
"3000666315","20200331",0
"3000605758","20200331",0
"3000615741","20200331",0
"3000628021","20200331",0
"3000567698","20200331",0
"3000471690","20200331",0
"3000636118","20200331",0
"3000171417","20200331",0
"3000621415","20200331",0
"3000597133","20200331",0
"3000433169","20200331",0
"3000572735","20200331",0
"3000232163","20200331",0
"3000581698","20200331",1
"3000564066","20200331",0
"3000567989","20200331",0
"3000421337","20200331",0
"3000421624","20200331",0
"3000629524","20200331",0
"3000565566","20200331",1
"3000600757","20200331",1
"3000467681","20200331",0
"3000568091","20200331",0
"3000172289","20200331",0
"3000624232","20200331",0
"3000628601","20200331",0
"3000667477","20200331",0
"3000578421","20200331",1
"3000611667","20200331",1
"3000430877","20200331",0
"3000632271","20200331",1
"3000619487","20200331",1
"3000604784","20200331",0
"3000513496","20200331",0
"3000527562","20200331",0
"3000602361","20200331",0
"3000666842","20200331",0
"3000431039","20200331",0
"3000201333","20200331",0
"3000551314","20200331",1
"3000551601","20200331",0
"3000552813","20200331",0
"3000625391","20200331",0
"3000580015","20200331",0
"3000428181","20200331",0
"3000629761","20200331",0
"3000635146","20200331",0
"3000605521","20200331",0
"3000431329","20200331",1
"3000639172","20200331",1
"3000628609","20200331",0
"3000418488","20200331",1
"3000559426","20200331",0
"3000592714","20200331",0
"3000656042","20200331",0
"3000615223","20200331",0
"3000599036","20200331",0
"3000563097","20200331",0
"3000623319","20200331",1
"3000639809","20200331",0
"3000601159","20200331",0
"3000577163","20200331",0
"3000471804","20200331",0
"3000411061","20200331",0
"3000629768","20200331",0
"3000573082","20200331",0
"3000665927","20200331",0
"3000424394","20200331",0
"3000665295","20200331",0
"3000607895","20200331",0
"3000421104","20200331",1
"3000557007","20200331",0
"3000388624","20200331",0
"3000665583","20200331",0
"3000452170","20200331",0
"3000627347","20200331",0
"3000607897","20200331",0
"3000404525","20200331",0
"3000589919","20200331",0
"3000645082","20200331",0
"3000559950","20200331",1
"3000641633","20200331",0
"3000575799","20200331",0
"3000652830","20200331",0
"3000586994","20200331",0
"3000625501","20200331",0
"3000663451","20200331",0
"3000627581","20200331",0
"3000560044","20200331",0
"3000630728","20200331",0
"3000618044","20200331",0
"3000630729","20200331",1
"3000623558","20200331",0
"3000640425","20200331",1
"3000623846","20200331",0
"3000420895","20200331",0
"3000640081","20200331",0
"3000626085","20200331",0
"3000558744","20200331",0
"3000424212","20200331",0
"3000625218","20200331",0
"3000650889","20200331",0
"3000508330","20200331",0
"3000429507","20200331",0
"3000621424","20200331",0
"3000555875","20200331",0
"3000627299","20200331",1
"3000414173","20200331",0
"3000186072","20200331",0
"3000618911","20200331",0
"3000419468","20200331",0
"3000650700","20200331",0
"3000467746","20200331",0
"3000456839","20200331",0
"3000160176","20200331",0
"3000418257","20200331",0
"3000425084","20200331",0
"3000426870","20200331",0
"3000636360","20200331",0
"3000647613","20200331",0
"3000188499","20200331",0
"3000429740","20200331",0
"3000428241","20200331",1
"3000642320","20200331",0
"3000557193","20200331",0
"3000425717","20200331",1
"3000579642","20200331",0
"3000563153","20200331",0
"3000621372","20200331",0
"3000625454","20200331",0
"3000662537","20200331",0
"3000666561","20200331",0
"3000586527","20200331",0
"3000592141","20200331",0
"3000622585","20200331",0
"3000555116","20200331",0
"3000413541","20200331",0
"3000552533","20200331",0
"3000567523","20200331",0
"3000647904","20200331",0
"3000642323","20200331",0
"3000658812","20200331",0
"3000629538","20200331",0
"3000640952","20200331",0
"3000625456","20200331",0
"3000611965","20200331",0
"3000433759","20200331",0
"3000248955","20200331",0
"3000623033","20200331",0
"3000590486","20200331",0
"3000629828","20200331",0
"3000641114","20200331",0
"3000192903","20200331",0
"3000567815","20200331",0
"3000650940","20200331",0
"3000598882","20200331",0
"3000635157","20200331",0
"3000585263","20200331",0
"3000522914","20200331",0
"3000568397","20200331",0
"3000571773","20200331",0
"3000606459","20200331",0
"3000592149","20200331",0
"3000635159","20200331",0
"3000183311","20200331",0
"3000622401","20200331",0
"3000556852","20200331",1
"3000611206","20200331",0
"3000622115","20200331",0
"3000209168","20200331",1
"3000563392","20200331",1
"3000630154","20200331",0
"3000365602","20200331",0
"3000628851","20200331",0
"3000543522","20200331",0
"3000651869","20200331",0
"3000558800","20200331",0
"3000448987","20200331",0
"3000663512","20200331",1
"3000616733","20200331",0
"3000627355","20200331",0
"3000665592","20200331",0
"3000532273","20200331",0
"3000668176","20200331",0
"3000664094","20200331",0
"3000413497","20200331",0
"3000650949","20200331",0
"3000636894","20200331",0
"3000574939","20200331",0
"3000629017","20200331",0
"3000593886","20200331",0
"3000620981","20200331",0
"3000422271","20200331",0
"3000636897","20200331",0
"3000422904","20200331",0
"3000555938","20200331",0
"3000612945","20200331",0
"3000639768","20200331",0
"3000471763","20200331",0
"3000599916","20200331",0
"3000600539","20200331",0
"3000500996","20200331",0
"3000429800","20200331",0
"3000587509","20200331",0
"3000623854","20200331",0
"3000620985","20200331",0
"3000598360","20200331",0
"3000557253","20200331",0
"3000666334","20200331",0
"3000553172","20200331",0
"3000588952","20200331",0
"3000421351","20200331",0
"3000426933","20200331",0
"3000358387","20200331",0
"3000627882","20200331",0
"3000624306","20200331",0
"3000665413","20200331",0
"3000436632","20200331",0
"3000594284","20200331",0
"3000436633","20200331",0
"3000563506","20200331",0
"3000415398","20200331",1
"3000556622","20200331",1
"3000465048","20200331",0
"3000579651","20200331",0
"3000463677","20200331",0
"3000645679","20200331",0
"3000650139","20200331",0
"3000561792","20200331",1
"3000417345","20200331",0
"3000568457","20200331",0
"3000616502","20200331",0
"3000628622","20200331",0
"3000458454","20200331",0
"3000651870","20200331",0
"3000563166","20200331",0
"3000666861","20200331",0
"3000411130","20200331",0
"3000578157","20200331",0
"3000624544","20200331",0
"3000497140","20200331",0
"3000469078","20200331",0
"3000593654","20200331",0
"3000426887","20200331",0
"3000468440","20200331",1
"3000597449","20200331",0
"3000467995","20200331",0
"3000436585","20200331",0
"3000632871","20200331",0
"3000603884","20200331",0
"3000553990","20200331",0
"3000408045","20200331",0
"3000619034","20200331",0
"3000609280","20200331",0
"3000527875","20200331",0
"3000667026","20200331",0
"3000596815","20200331",0
"3000411710","20200331",0
"3000629785","20200331",0
"3000633033","20200331",1
"3000651878","20200331",0
"3000611218","20200331",0
"3000656407","20200331",0
"3000631377","20200331",0
"3000484868","20200331",0
"3000569144","20200331",1
"3000639483","20200331",0
"3000630740","20200331",0
"3000657276","20200331",0
"3000566276","20200331",0
"3000652270","20200331",0
"3000604337","20200331",1
"3000245282","20200331",0
"3000634824","20200331",0
"3000360035","20200331",0
"3000415166","20200331",0
"3000634825","20200331",1
"3000624499","20200331",0
"3000651062","20200331",1
"3000637352","20200331",0
"3000659226","20200331",0
"3000565355","20200331",0
"3000624787","20200331",0
"3000421128","20200331",0
"3000554736","20200331",0
"3000655720","20200331",0
"3000645393","20200331",0
"3000633273","20200331",0
"3000552026","20200331",0
"3000618409","20200331",0
"3000654223","20200331",1
"3000160535","20200331",0
"3000554738","20200331",0
"3000552315","20200331",1
"3000591764","20200331",0
"3000421361","20200331",0
"3000588388","20200331",0
"3000667556","20200331",0
"3000577001","20200331",0
"3000199001","20200331",0
"3000501455","20200331",0
"3000422287","20200331",0
"3000422919","20200331",0
"3000569960","20200331",0
"3000584595","20200331",0
"3000431404","20200331",0
"3000578502","20200331",0
"3000614905","20200331",0
"3000594291","20200331",0
"3000418907","20200331",0
"3000645398","20200331",0
"3000648555","20200331",0
"3000667559","20200331",0
"3000669504","20200331",1
"3000613408","20200331",0
"3000651645","20200331",0
"3000567252","20200331",1
"3000201128","20200331",0
"3000665425","20200331",0
"3000613640","20200331",1
"3000626398","20200331",0
"3000621391","20200331",0
"3000422867","20200331",0
"3000617436","20200331",0
"3000585047","20200331",0
"3000594297","20200331",0
"3000421944","20200331",0
"3000413561","20200331",0
"3000600024","20200331",0
"3000610199","20200331",0
"3000635804","20200331",0
"3000586836","20200331",0
"3000381174","20200331",0
"3000430144","20200331",0
"3000427343","20200331",0
"3000647295","20200331",0
"3000662791","20200331",0
"3000663009","20200331",0
"3000623057","20200331",0
"3000431933","20200331",0
"3000600029","20200331",1
"3000613936","20200331",0
"3000576034","20200331",0
"3000559741","20200331",0
"3000741963","20200630",0
"3000629794","20200630",0
"3000620189","20200630",0
"3000608711","20200630",1
"3000806790","20200630",0
"3000645450","20200630",0
"3000577248","20200630",0
"3000744835","20200630",0
"3000430438","20200630",0
"3000566915","20200630",0
"3000671282","20200630",1
"3000601188","20200630",0
"3000550428","20200630",0
"3000460582","20200630",0
"3000711003","20200630",0
"3000598430","20200630",0
"3000346335","20200630",0
"3000598144","20200630",0
"3000564208","20200630",0
"3000654992","20200630",0
"3000660664","20200630",0
"3000628589","20200630",0
"3000713084","20200630",0
"3000660665","20200630",0
"3000624794","20200630",0
"3000813967","20200630",1
"3000690578","20200630",0
"3000585867","20200630",0
"3000797303","20200630",0
"3000654995","20200630",0
"3000651072","20200630",0
"3000664691","20200630",0
"3000591770","20200630",1
"3000634493","20200630",0
"3000627667","20200630",0
"3000629325","20200630",0
"3000612964","20200630",1
"3000566865","20200630",0
"3000552322","20200630",0
"3000672310","20200630",0
"3000590560","20200630",0
"3000415468","20200630",0
"3000423793","20200630",0
"3000658314","20200630",0
"3000412598","20200630",1
"3000582523","20200630",0
"3000428035","20200630",0
"3000643325","20200630",0
"3000621451","20200630",0
"3000432910","20200630",0
"3000571270","20200630",0
"3000734614","20200630",0
"3000422929","20200630",0
"3000692185","20200630",0
"3000699424","20200630",0
"3000659184","20200630",0
"3000669512","20200630",0
"3000653024","20200630",0
"3000792303","20200630",0
"3000666069","20200630",0
"3000631150","20200630",0
"3000743100","20200630",0
"3000647066","20200630",0
"3000460402","20200630",1
"3000782263","20200630",0
"3000609403","20200630",0
"3000668302","20200630",0
"3000569397","20200630",0
"3000570063","20200630",0
"3000624900","20200630",0
"3000752065","20200630",0
"3000401217","20200630",0
"3000669172","20200630",0
"3000554984","20200630",0
"3000431360","20200630",0
"3000635524","20200630",0
"3000625196","20200630",1
"3000471314","20200630",0
"3000600032","20200630",0
"3000589713","20200630",0
"3000624617","20200630",0
"3000621747","20200630",0
"3000628355","20200630",0
"3000676346","20200630",0
"3000554221","20200630",0
"3000646434","20200630",0
"3000725315","20200630",0
"3000551351","20200630",0
"3000467303","20200630",1
"3000661931","20200630",0
"3000776886","20200630",0
"3000568767","20200630",0
"3000592173","20200630",0
"3000660146","20200630",0
"3000471605","20200630",1
"3000553012","20200630",0
"3000565132","20200630",1
"3000627147","20200630",0
"3000622140","20200630",0
"3000389637","20200630",0
"3000664517","20200630",0
"3000632890","20200630",0
"3000653553","20200630",0
"3000635819","20200630",0
"3000797839","20200630",0
"3000745000","20200630",0
"3000644017","20200630",0
"3000650684","20200630",0
"3000657291","20200630",0
"3000836002","20200630",1
"3000642647","20200630",0
"3000766372","20200630",0
"3000637422","20200630",0
"3000599361","20200630",0
"3000664752","20200630",0
"3000645806","20200630",0
"3000667622","20200630",0
"3000730014","20200630",0
"3000820856","20200630",0
"3000441356","20200630",0
"3000608091","20200630",0
"3000714934","20200630",0
"3000687494","20200630",0
"3000626516","20200630",0
"3000603430","20200630",0
"3000694952","20200630",0
"3000766376","20200630",0
"3000641381","20200630",0
"3000754256","20200630",0
"3000609593","20200630",0
"3000567030","20200630",1
"3000576281","20200630",0
"3000660388","20200630",1
"3000757416","20200630",0
"3000621800","20200630",0
"3000645179","20200630",0
"3000585877","20200630",0
"3000411392","20200630",1
"3000753622","20200630",1
"3000680701","20200630",1
"3000785959","20200630",0
"3000406225","20200630",0
"3000345136","20200630",0
"3000641673","20200630",0
"3000610608","20200630",0
"3000609598","20200630",0
"3000749610","20200630",0
"3000418633","20200630",0
"3000551886","20200630",1
"3000609886","20200630",0
"3000678194","20200630",0
"3000661125","20200630",0
"3000711019","20200630",1
"3000730540","20200630",0
"3000635009","20200630",0
"3000408594","20200630",0
"3000661413","20200630",0
"3000621173","20200630",1
"3000632427","20200630",0
"3000654243","20200630",0
"3000571912","20200630",0
"3000601304","20200630",0
"3000706791","20200630",0
"3000421095","20200630",0
"3000629282","20200630",0
"3000658901","20200630",0
"3000617163","20200630",0
"3000625259","20200630",0
"3000625833","20200630",0
"3000575366","20200630",0
"3000677275","20200630",0
"3000636742","20200630",0
"3000577311","20200630",0
"3000804966","20200630",0
"3000643627","20200630",0
"3000628705","20200630",0
"3000689970","20200630",0
"3000588221","20200630",0
"3000629286","20200630",0
"3000658274","20200630",0
"3000658561","20200630",0
"3000662862","20200630",0
"3000773026","20200630",0
"3000723378","20200630",0
"3000588510","20200630",1
"3000381190","20200630",0
"3000576869","20200630",0
"3000730492","20200630",0
"3000621757","20200630",0
"3000623129","20200630",1
"3000567850","20200630",0
"3000555156","20200630",0
"3000645998","20200630",0
"3000556368","20200630",0
"3000808231","20200630",0
"3000577318","20200630",0
"3000471327","20200630",0
"3000642363","20200630",0
"3000725614","20200630",0
"3000408128","20200630",0
"3000654829","20200630",0
"3000751444","20200630",0
"3000658566","20200630",0
"3000750233","20200630",0
"3000582488","20200630",0
"3000582775","20200630",0
"3000743407","20200630",0
"3000564696","20200630",0
"3000754603","20200630",0
"3000209835","20200630",1
"3000566068","20200630",0
"3000686343","20200630",0
"3000635483","20200630",0
"4002168528","20200630",0
"3000604360","20200630",0
"3000606497","20200630",0
"3000635829","20200630",0
"3000624289","20200630",0
"3000741694","20200630",0
"3000796925","20200630",0
"3000651140","20200630",0
"3000751736","20200630",0
"3000627390","20200630",0
"3000576630","20200630",0
"3000500796","20200630",0
"3000568018","20200630",0
"3000610610","20200630",0
"3000620785","20200630",0
"3000638645","20200630",0
"3000669004","20200630",0
"3000569806","20200630",0
"3000769255","20200630",0
"3000158391","20200630",0
"3000761436","20200630",0
"3000718681","20200630",0
"3000359972","20200630",0
"3000693751","20200630",0
"3000407442","20200630",0
"3000616487","20200630",0
"3000657594","20200630",0
"3000634853","20200630",0
"3000429318","20200630",0
"3000620023","20200630",0
"3000626816","20200630",0
"3000606027","20200630",0
"3000661898","20200630",0
"3000628897","20200630",0
"3000629056","20200630",0
"3000418641","20200630",0
"3000793240","20200630",1
"3000627972","20200630",1
"3000658330","20200630",0
"3000639040","20200630",0
"3000606603","20200630",0
"3000538056","20200630",0
"3000561590","20200630",0
"3000641396","20200630",0
"3000601023","20200630",0
"3000713394","20200630",0
"3000649848","20200630",0
"3000746808","20200630",0
"3000640472","20200630",0
"3000586910","20200630",0
"3000618380","20200630",0
"3000676125","20200630",0
"3000644268","20200630",1
"3000677625","20200630",0
"3000420522","20200630",0
"3000625265","20200630",0
"3000631224","20200630",0
"3000661137","20200630",0
"3000666373","20200630",0
"3000762887","20200630",0
"3000584968","20200630",0
"3000724593","20200630",0
"3000414278","20200630",0
"3000815939","20200630",0
"3000722514","20200630",0
"3000593166","20200630",0
"3000715057","20200630",0
"3000582258","20200630",0
"3000638122","20200630",0
"3000602528","20200630",0
"3000602816","20200630",0
"3000653620","20200630",0
"3000743122","20200630",0
"3000730843","20200630",0
"3000660217","20200630",0
"3000522725","20200630",0
"3000566070","20200630",0
"3000618388","20200630",0
"3000647375","20200630",0
"3000660505","20200630",0
"3000613382","20200630",0
"3000575379","20200630",0
"3000598982","20200630",0
"3000623424","20200630",0
"3000773611","20200630",0
"3000754799","20200630",0
"3000431381","20200630",0
"3000552295","20200630",0
"3000663033","20200630",0
"3000633121","20200630",0
"3000624292","20200630",1
"3000623080","20200630",0
"3000581914","20200630",0
"3000423632","20200630",0
"3000754035","20200630",0
"3000646741","20200630",0
"3000601265","20200630",0
"3000665458","20200630",0
"3000612807","20200630",0
"3000580418","20200630",0
"3000796930","20200630",0
"3000770745","20200630",0
"3000430460","20200630",0
"3000668905","20200630",0
"3000582498","20200630",0
"3000579983","20200630",0
"3000608163","20200630",0
"3000629112","20200630",0
"3000657366","20200630",0
"3000566653","20200630",0
"3000585657","20200630",0
"3000609376","20200630",0
"3000681405","20200630",0
"3000625797","20200630",0
